Customer_Name,CustID,Revenue,% Total,Profit
LATOYA RAJE,17953,83.05,0.00%,38.23
EDUARDO COX,22102,83.05,0.00%,38.23
KELLI PAL,23067,83.05,0.00%,38.23
HENRY ZIMMERMAN,22192,83.05,0.00%,38.23
CHLOE JACKSON,23864,83.05,0.00%,38.23
RUBEN RUIZ,20055,82.97,0.00%,30.56
EBONY RODRIGUEZ,14517,82.97,0.00%,30.56
KELVIN ALAN,19332,82.97,0.00%,30.56
CLINTON NAVARRO,19935,82.97,0.00%,30.56
CARMEN MALHOTRA,18029,82.97,0.00%,30.56
HEATHER WU,19261,82.97,0.00%,30.56
JULIO GOMEZ,23771,82.95,0.00%,51.92
JOSEPH WHITE,11887,82.93,0.00%,51.91
NATHANIEL JAMES,11867,82.93,0.00%,51.91
DESTINY FOSTER,12194,82.93,0.00%,51.91
ANDREA PHILLIPS,18573,82.8,0.00%,50.91
DEVIN BENNETT,27563,82.67,0.00%,51.4
FREDERICK CHANDRA,27657,82.67,0.00%,51.4
KIMBERLY BROOKS,27561,82.67,0.00%,51.4
KEVIN YANG,20605,82.67,0.00%,51.4
GABRIEL PARKER,19606,82.62,0.00%,52.28
HAILEY ROSS,13612,82.6,0.00%,52.26
MICHELE JIMENEZ,13547,82.6,0.00%,52.26
JAY GILL,27975,82.53,0.00%,29.37
JACKSON ROBERTS,21816,82.53,0.00%,29.37
MARC FERRIER,12509,82.5,0.00%,49.17
BRADLEY SHEN,28059,82.47,0.00%,51.62
EDDIE MUNOZ,12091,82.27,0.00%,49.59
SAMUEL EDWARDS,12024,82.27,0.00%,49.59
LACEY ZENG,12471,82.27,0.00%,49.59
BETHANY PAL,15714,82.27,0.00%,49.59
JENNIFER EDWARDS,12962,82.27,0.00%,49.59
ADRIAN HOWARD,12973,82.27,0.00%,49.59
RANDALL GILL,18165,82.26,0.00%,51.48
EDWARD WASHINGTON,11518,82.2,0.00%,51.45
CASEY SHEN,12503,82.19,0.00%,35.23
THOMAS PARKER,27399,82.19,0.00%,35.23
HALEY GRIFFIN,18925,82.18,0.00%,51.43
ALISON PAL,13042,82.18,0.00%,51.09
ASHLEE GOEL,27326,82.05,0.00%,37.61
MICHELE SHAN,27323,82.05,0.00%,37.61
DAVID ROBINETT,11377,82.05,0.00%,37.61
HAROLD SARA,22697,82.05,0.00%,37.61
KRISTOPHER SARA,26972,82.05,0.00%,37.61
XAVIER COX,27388,82.05,0.00%,37.61
KRISTIN XIE,23929,82.05,0.00%,37.61
LINDSEY SHARMA,29418,82.05,0.00%,37.61
SAMANTHA SMITH,14479,81.96,0.00%,51.3
RICHARD COLLINS,16256,81.96,0.00%,51.3
JENNY LIU,16165,81.81,0.00%,51.21
GRANT DENG,16625,81.81,0.00%,51.21
LINDA SUAREZ,16665,81.81,0.00%,51.21
TAYLOR COX,11436,81.76,0.00%,29.8
TAMMY RAMAN,12126,81.76,0.00%,29.8
CASEY YUAN,11430,81.71,0.00%,37.96
JARROD GONZALEZ,11562,81.71,0.00%,37.96
MADISON JENKINS,19925,81.7,0.00%,34.92
FRANCIS VAZQUEZ,17281,81.7,0.00%,34.92
TANYA MORENO,11139,81.7,0.00%,34.92
ERIKA GUTIERREZ,17227,81.7,0.00%,34.92
CARMEN SARA,12582,81.7,0.00%,34.92
KARI SAI,14231,81.7,0.00%,34.92
HECTOR JIMENEZ,26257,81.6,0.00%,51.64
CHRISTINE NARA,11878,81.58,0.00%,51.63
MADISON WHITE,11876,81.58,0.00%,51.63
DYLAN ROBINSON,14724,81.53,0.00%,51.02
CASSANDRA PATEL,12465,81.5,0.00%,37.27
MELISSA BAILEY,19572,81.31,0.00%,49.98
CAROL RAI,11049,81.26,0.00%,50.86
LOGAN ALLEN,15812,81.25,0.00%,50.85
MADISON WALKER,17105,81.15,0.00%,50.44
DENISE RANA,14519,80.96,0.00%,29.3
SOPHIA CARTER,25230,80.96,0.00%,29.3
OLIVIA PRICE,14687,80.96,0.00%,29.3
TRISHA ZHANG,18156,80.91,0.00%,51.2
PHILIP SANZ,17807,80.89,0.00%,48.15
BRIANA GUTIERREZ,24442,80.67,0.00%,36.75
JOHNATHAN SAI,24812,80.67,0.00%,36.75
MICHAEL THOMAS,25183,80.67,0.00%,36.75
TAYLOR WOOD,23801,80.67,0.00%,36.75
MISTY CHANDER,17333,80.59,0.00%,47.97
ANNA RODRIGUEZ,13480,80.52,0.00%,49.49
JORDAN GONZALEZ,13272,80.52,0.00%,49.49
KAYLA GARCIA,21308,80.52,0.00%,49.49
EDGAR LOPEZ,17346,80.52,0.00%,49.49
KAYLEE ROGERS,14388,80.52,0.00%,49.49
LAWRENCE JIMENEZ,21068,80.51,0.00%,49.48
HAILEY PHILLIPS,22985,80.51,0.00%,49.48
JOY ROMERO,24886,80.47,0.00%,50.37
WENDY SUAREZ,22511,80.47,0.00%,50.37
CASEY MORENO,20602,80.47,0.00%,50.37
NAOMI TORRES,14061,80.34,0.00%,36.53
GLENN ZHAO,14221,80.34,0.00%,36.53
DAWN ZHANG,14222,80.34,0.00%,36.53
FRANKLIN YE,13952,80.34,0.00%,36.53
ERICK MADAN,14212,80.34,0.00%,36.53
DAWN MA,13956,80.34,0.00%,36.53
TASHA XU,11948,80.34,0.00%,36.53
KATHRYN ASHE,16168,80.11,0.00%,50.14
KATELYN KELLY,11260,79.91,0.00%,50.58
LAUREN WALKER,11012,79.91,0.00%,50.58
KATELYN HERNANDEZ,11256,79.91,0.00%,50.58
BRYCE RICHARDSON,11169,79.91,0.00%,50.58
GRACE BUTLER,11066,79.91,0.00%,50.58
GERALD PRASAD,12035,79.89,0.00%,50.56
BRIANNA ROSS,12875,79.59,0.00%,50.38
KAYLA WHITE,26424,79.47,0.00%,28.37
DIANE TORRES,25211,79.47,0.00%,28.37
STEVE LIANG,14317,79.34,0.00%,35.91
CORY MARTINEZ,15125,79.34,0.00%,35.91
CORY WEBER,16739,79.34,0.00%,35.91
ROSS HERNANDEZ,14677,79.34,0.00%,35.91
JESSE KING,14665,79.34,0.00%,35.91
SERGIO LOPEZ,15123,79.34,0.00%,35.91
LACEY SUN,15131,79.34,0.00%,35.91
BRADLEY RAI,19100,79.26,0.00%,49.61
JESSICA BARNES,15068,79.24,0.00%,47.69
TONYA XU,17324,79.24,0.00%,47.69
WYATT BRYANT,25264,79.22,0.00%,50.16
SETH ALLEN,12946,79.17,0.00%,49.21
JOSE SHARMA,13244,79.17,0.00%,49.21
JACQUELINE WASHINGTON,13422,79.17,0.00%,49.21
NINA XU,13291,79.17,0.00%,49.21
PHILIP RUIZ,18077,79.17,0.00%,49.21
MICHELLE STONE,13307,79.17,0.00%,49.21
TABITHA GILL,14254,79.17,0.00%,49.21
BOBBY SURI,14333,79.17,0.00%,49.21
EDWARD PARKER,12938,79.17,0.00%,49.21
CATHERINE COOPER,12953,79.17,0.00%,49.21
STEVEN GRAY,14294,79.17,0.00%,49.21
ETHAN FLORES,13437,79.04,0.00%,35.73
RAQUEL GILL,17217,79.04,0.00%,35.73
ALEXANDER JONES,20021,79.04,0.00%,35.73
CORY SURI,15010,79.04,0.00%,35.73
RICHARD WILLIAMS,17993,78.98,0.00%,28.06
KAYLEE BLUE,28810,78.98,0.00%,28.06
TOMMY LAL,14516,78.98,0.00%,28.06
ISABELLE COLEMAN,18835,78.98,0.00%,49.44
KATELYN MURPHY,18889,78.98,0.00%,49.44
FREDERICK SRINI,18757,78.98,0.00%,49.44
SEAN CAMPBELL,20071,78.98,0.00%,49.44
CAROLINE HUGHES,28302,78.98,0.00%,49.44
KAITLYN CARTER,20739,78.98,0.00%,49.44
JEREMY PARKER,28668,78.98,0.00%,49.44
MELISSA FOSTER,20352,78.98,0.00%,49.44
RAFAEL HUANG,18520,78.98,0.00%,49.44
ALLISON PHILLIPS,20353,78.98,0.00%,49.44
JACKSON GONZALES,19019,78.98,0.00%,49.44
MARY PETERSON,19219,78.98,0.00%,49.44
STACEY WU,20286,78.98,0.00%,49.44
LOUIS LU,20356,78.98,0.00%,49.44
JORDAN ALLEN,19835,78.98,0.00%,49.44
IVAN SUBRAM,26147,78.98,0.00%,49.44
RANDY LU,26441,78.98,0.00%,49.44
MARCUS COX,18945,78.98,0.00%,49.44
BRIANNA ANDERSON,19818,78.98,0.00%,49.44
BRIANNA RUSSELL,20360,78.98,0.00%,49.44
BRANDON SMITH,18825,78.98,0.00%,49.44
DANNY NAVARRO,20332,78.98,0.00%,49.44
MELANIE GRAY,20355,78.98,0.00%,49.44
CASEY CHANDE,26149,78.98,0.00%,49.44
AUSTIN TAYLOR,19799,78.98,0.00%,49.44
BRANDY PEREZ,19685,78.98,0.00%,49.44
ERIN STEWART,18575,78.98,0.00%,49.44
MARIA RIVERA,19741,78.98,0.00%,49.44
KATHERINE BLUE,18585,78.98,0.00%,49.44
DANIELLE MURPHY,20027,78.98,0.00%,49.44
DEVON SHEN,27358,78.98,0.00%,49.44
KYLE HILL,19732,78.98,0.00%,49.44
RICHARD COOK,19136,78.98,0.00%,49.44
JASMINE THOMPSON,18659,78.98,0.00%,49.44
FRANCIS NAVARRO,27520,78.98,0.00%,49.44
CASSIDY PRICE,18773,78.98,0.00%,49.44
JOSEPH THOMPSON,20114,78.98,0.00%,49.44
ROBERT WALKER,18683,78.98,0.00%,49.44
JEFFERY LIN,27347,78.98,0.00%,49.44
SEAN WATSON,18678,78.98,0.00%,49.44
RICHARD ALEXANDER,19654,78.98,0.00%,49.44
NATHAN EDWARDS,19876,78.98,0.00%,49.44
MADISON ANDERSON,28359,78.98,0.00%,49.44
LAUREN BLUE,18890,78.98,0.00%,49.44
REBEKAH DIAZ,21378,78.98,0.00%,49.44
KEVIN JAI,19836,78.96,0.00%,49.42
RAFAEL CHEN,22023,78.96,0.00%,49.42
KATHERINE MORRIS,23877,78.96,0.00%,49.42
DANA NAVARRO,11125,78.75,0.00%,48.37
ERIC LOPEZ,16227,78.69,0.00%,33.04
PAULA RUBIO,13727,78.69,0.00%,33.04
CAITLIN REED,13344,78.69,0.00%,33.04
MELODY SAUNDERS,14835,78.69,0.00%,33.04
NATALIE JENKINS,13312,78.69,0.00%,33.04
JENNIFER WILSON,14435,78.69,0.00%,33.04
EDWARD JENKINS,28725,78.63,0.00%,46.75
LISA CHEN,28514,78.63,0.00%,46.75
CAROLINE FLORES,19155,78.63,0.00%,46.75
CARSON GRIFFIN,21241,78.63,0.00%,46.75
KYLE SIMMONS,18599,78.63,0.00%,46.75
PAMELA RAMAN,27369,78.63,0.00%,46.75
JESUS VAZQUEZ,26665,78.63,0.00%,46.75
BRENDA LOPEZ,26592,78.63,0.00%,46.75
SYDNEY BARNES,19759,78.63,0.00%,46.75
COLE COOPER,19707,78.63,0.00%,46.75
ERIC PATTERSON,27384,78.63,0.00%,46.75
RACHEL BLUE,20359,78.63,0.00%,46.75
MIGUEL MILLER,18689,78.63,0.00%,46.75
CAROLINE PERRY,19861,78.63,0.00%,46.75
JENNY LI,22169,78.63,0.00%,46.75
JULIA HILL,18772,78.63,0.00%,46.75
HAILEY HILL,19669,78.63,0.00%,46.75
EDWIN ZHU,27148,78.63,0.00%,46.75
CALVIN SHEN,26145,78.63,0.00%,46.75
ALEXANDRIA COOK,18820,78.63,0.00%,46.75
KATHERINE NELSON,28021,78.63,0.00%,46.75
IAN MILLER,20128,78.63,0.00%,46.75
MARIA COOK,19011,78.63,0.00%,46.75
DARREN FERNANDEZ,28992,78.63,0.00%,46.75
CALEB KING,28986,78.63,0.00%,46.75
SAVANNAH WATSON,18981,78.63,0.00%,46.75
KAITLYN PHILLIPS,19720,78.63,0.00%,46.75
BAILEY HALL,19528,78.63,0.00%,46.75
ANDREA COOPER,29323,78.63,0.00%,46.75
ALEJANDRO LI,27519,78.63,0.00%,46.75
JONATHAN ALLEN,19731,78.63,0.00%,46.75
MORGAN BAKER,18833,78.63,0.00%,46.75
OLIVIA WALKER,19887,78.63,0.00%,46.75
JEREMY ALEXANDER,19239,78.63,0.00%,46.75
ANNA JACKSON,20364,78.63,0.00%,46.75
JOY MORENO,19230,78.63,0.00%,46.75
ETHAN ALEXANDER,19664,78.63,0.00%,46.75
ANNA SANDERS,20017,78.63,0.00%,46.75
MORGAN STEWART,19713,78.63,0.00%,46.75
JOSE ROSS,27441,78.63,0.00%,46.75
JORGE ZHU,26141,78.63,0.00%,46.75
TIMOTHY BELL,28101,78.63,0.00%,46.75
NAOMI ORTEGA,19010,78.63,0.00%,46.75
TABITHA RUIZ,28498,78.63,0.00%,46.75
MARTHA ZHAO,28542,78.63,0.00%,46.75
CEDRIC LI,27364,78.63,0.00%,46.75
ALEX WRIGHT,19758,78.63,0.00%,46.75
CARLY RAI,18966,78.63,0.00%,46.75
MORGAN PATTERSON,21242,78.63,0.00%,46.75
DOMINIQUE CHANDRA,26765,78.63,0.00%,46.75
ALEXANDRA LEE,19684,78.63,0.00%,46.75
BRANDON JENKINS,20117,78.63,0.00%,46.75
ANNE BLANCO,20014,78.63,0.00%,46.75
AIDAN LONG,19881,78.63,0.00%,46.75
GABRIELLA REED,27437,78.63,0.00%,46.75
JONATHAN WALKER,19152,78.63,0.00%,46.75
MARCUS BUTLER,19886,78.63,0.00%,46.75
FAITH HENDERSON,14545,78.63,0.00%,46.75
KEVIN PHILLIPS,20270,78.63,0.00%,46.75
NICOLAS YUAN,19756,78.63,0.00%,46.75
ANTONIO BARNES,18688,78.63,0.00%,46.75
RACHEL RIVERA,28996,78.63,0.00%,46.75
SHANNON CAI,26156,78.63,0.00%,46.75
JACQUELINE ROSS,18918,78.63,0.00%,46.75
EDUARDO LONG,19637,78.63,0.00%,46.75
KRISTEN CHEN,22002,78.63,0.00%,46.75
IAN DAVIS,20754,78.63,0.00%,46.75
TERRY SHEN,19397,78.63,0.00%,46.75
HENRY SANCHEZ,26968,78.63,0.00%,46.75
TRISTAN DIAZ,18517,78.63,0.00%,46.75
MYA WOOD,18787,78.63,0.00%,46.75
KAYLEE PARKER,27738,78.63,0.00%,46.75
BROOKE GRAY,26756,78.63,0.00%,46.75
ELIZABETH MARTIN,19649,78.63,0.00%,46.75
JACQUELINE FOSTER,20020,78.63,0.00%,46.75
JESSE STEWART,18913,78.63,0.00%,46.75
AIMEE LU,20342,78.63,0.00%,46.75
KELLY WOOD,28743,78.63,0.00%,46.75
SAMANTHA LEE,27378,78.63,0.00%,46.75
MIGUEL SEVERINO,18872,78.63,0.00%,46.75
SHELBY JAMES,20112,78.63,0.00%,46.75
FRANCISCO RANA,19754,78.63,0.00%,46.75
JEREMIAH TAYLOR,29012,78.63,0.00%,46.75
ARIANNA HOWARD,20743,78.63,0.00%,46.75
CHARLES WILLIAMS,20325,78.63,0.00%,46.75
NATHAN ZHANG,29104,78.63,0.00%,46.75
SETH BELL,18940,78.63,0.00%,46.75
OSCAR LONG,19810,78.63,0.00%,46.75
BRIAN RICHARDSON,28608,78.63,0.00%,46.75
MORGAN BROWN,29197,78.63,0.00%,46.75
JODI ANDERSEN,26766,78.63,0.00%,46.75
EMILY COLEMAN,18576,78.63,0.00%,46.75
DAMIEN MA,15612,78.62,0.00%,49.77
RONALD MARTINEZ,23517,78.61,0.00%,46.73
NATALIE RUSSELL,20900,78.61,0.00%,46.73
WENDY NAVARRO,20881,78.61,0.00%,46.73
MICHEAL NAVARRO,23625,78.61,0.00%,46.73
THEODORE HERNANDEZ,22979,78.61,0.00%,46.73
LISA GUO,17314,78.61,0.00%,46.73
WYATT FOSTER,20908,78.61,0.00%,46.73
DAVID WHITE,15636,78.61,0.00%,46.73
JARROD FERNANDEZ,20137,78.61,0.00%,46.73
FRANCIS ORTEGA,19356,78.61,0.00%,46.73
ANDREA HERNANDEZ,21762,78.61,0.00%,46.73
ADRIANA ARTHUR,20871,78.61,0.00%,46.73
ERICA ZHOU,19062,78.6,0.00%,49.75
TINA SUBRAM,13802,78.52,0.00%,48.23
HANNAH GONZALES,21299,78.48,0.00%,49.12
MORGAN ROBINSON,21753,78.48,0.00%,49.12
CONNOR GREEN,20689,78.48,0.00%,49.12
NATHANIEL KELLY,21765,78.48,0.00%,49.12
CAMERON SMITH,13589,78.48,0.00%,49.12
STACY RUBIO,21473,78.48,0.00%,49.12
AMANDA BAILEY,20414,78.48,0.00%,49.12
ISAIAH GRAY,20397,78.48,0.00%,49.12
KRISTINA SUBRAM,13587,78.48,0.00%,49.12
ISABELLA CARTER,21420,78.48,0.00%,49.12
DANIEL JACKSON,21270,78.48,0.00%,49.12
DENISE PRASAD,18294,78.26,0.00%,27.61
SHAWNA KUMAR,19085,78.26,0.00%,27.61
BROOKE JAMES,18745,78.26,0.00%,27.61
ERIC GONZALEZ,19092,78.26,0.00%,27.61
MANDY SUN,16694,78.2,0.00%,48.95
LUCAS PARKER,25869,78.05,0.00%,35.1
SETH HAYES,17757,78.05,0.00%,35.1
CASSIE NARA,13642,78.05,0.00%,35.1
ALICIA XU,11370,78.05,0.00%,35.1
TABITHA SANCHEZ,27408,77.96,0.00%,48.8
ADRIAN PETERSON,21236,77.92,0.00%,48.77
ABIGAIL SANDERS,21701,77.92,0.00%,48.77
JADA PETERSON,23261,77.92,0.00%,48.77
PEDRO GONZALEZ,21780,77.92,0.00%,48.77
STEFANIE SCHMIDT,20697,77.92,0.00%,48.77
MASON BROOKS,21142,77.92,0.00%,48.77
TERESA SERRANO,20759,77.61,0.00%,24.73
ROGER GUO,13539,77.61,0.00%,49.14
KELLI XU,21628,77.61,0.00%,24.73
SHANE RODRIGUEZ,20704,77.61,0.00%,24.73
CASEY HERNANDEZ,24076,77.61,0.00%,46.11
MARTHA GAO,13582,77.61,0.00%,46.11
MARY PHILLIPS,22970,77.61,0.00%,49.14
CHRISTINE NATH,26909,77.61,0.00%,46.11
LUCAS ROBERTS,21802,77.61,0.00%,24.73
SAMUEL LAL,22215,77.61,0.00%,49.14
SERGIO WEBER,11440,77.54,0.00%,26.25
OMAR SHAN,26367,77.54,0.00%,26.25
BLAKE WILLIAMS,29421,77.54,0.00%,26.25
LANCE VAZQUEZ,11376,77.54,0.00%,26.25
JILLIAN KAPOOR,15701,77.51,0.00%,49.08
ALEXANDRIA HOWARD,11981,77.48,0.00%,48.5
LANCE ALVAREZ,16190,77.33,0.00%,34.65
SETH BROOKS,11746,77.27,0.00%,48.36
HANNAH ANDERSON,11883,77.27,0.00%,48.36
CINDY SANCHEZ,11288,77.27,0.00%,48.36
STEPHANIE MURPHY,11213,77.27,0.00%,48.36
CHRISTY ZENG,15441,77.27,0.00%,48.36
ISAAC EVANS,17186,77.27,0.00%,48.36
ROBERT COLLINS,11280,77.27,0.00%,48.36
JENNIFER BAKER,11800,77.27,0.00%,48.36
ERIN SANDERS,11310,77.27,0.00%,48.36
JILL TRAVERS,16602,77.27,0.00%,48.36
CAROLINE DIAZ,20572,77.26,0.00%,46.45
NATHAN JONES,15024,77.26,0.00%,46.45
ALVIN SHEN,17850,77.26,0.00%,46.45
ROY ARUN,23620,77.26,0.00%,46.45
LORI RUBIO,17883,77.26,0.00%,46.45
KELLI ZENG,22825,77.26,0.00%,46.45
BILLY RUBIO,21536,77.26,0.00%,46.45
CARSON RUSSELL,21116,77.26,0.00%,46.45
PAMELA FERNANDEZ,17703,77.26,0.00%,46.45
MICHELE XIE,15039,77.26,0.00%,46.45
KARI RODRIGUEZ,19514,77.26,0.00%,46.45
BARRY SURI,15253,77.26,0.00%,46.45
MIGUEL FLORES,19750,77.25,0.00%,48.34
MARTIN RAMAN,17709,77.25,0.00%,46.44
WYATT PRICE,12336,77.06,0.00%,34.49
RICARDO SHE,14233,77.05,0.00%,34.48
HUNTER SCOTT,25326,77.05,0.00%,34.48
JONATHON CARLSON,17073,77.05,0.00%,34.48
VICTORIA BRYANT,28636,77.05,0.00%,34.48
ISAAC EDWARDS,13372,76.97,0.00%,48.18
ADAM KUMAR,12948,76.97,0.00%,48.18
MITCHELL DENG,18150,76.97,0.00%,48.18
BRYANT SURI,18152,76.97,0.00%,48.18
RACHAEL MADAN,16486,76.97,0.00%,48.18
VINCENT LU,13053,76.97,0.00%,48.18
MEGAN STONE,13313,76.97,0.00%,48.18
BRENDAN SHE,18151,76.97,0.00%,48.18
SOPHIA LOPEZ,13030,76.97,0.00%,48.18
MIGUEL GRIFFIN,21464,76.97,0.00%,48.18
TODD SUN,22018,76.97,0.00%,48.18
AMBER EDWARDS,20517,76.97,0.00%,48.18
ALYSSA BRYANT,13874,76.97,0.00%,48.18
MICHAEL ANDERSON,14111,76.97,0.00%,48.18
CHRISTINE SHE,16184,76.85,0.00%,48.67
JESSICA MOORE,20085,76.76,0.00%,48.06
JOANNA BLANCO,25733,76.61,0.00%,24.11
CHASE COOPER,27194,76.61,0.00%,48.52
DEVIN WOOD,17530,76.61,0.00%,33.29
SHANNON YE,12319,76.61,0.00%,33.29
RACHAEL RAMAN,25216,76.61,0.00%,33.29
ASHLEY DIAZ,27113,76.61,0.00%,48.52
CASSIE LAL,12626,76.26,0.00%,45.83
KRISTA GILL,12664,76.26,0.00%,45.83
JEREMY NELSON,26839,76.26,0.00%,45.83
AIMEE ZHOU,20729,76.26,0.00%,45.83
CHERYL ALVAREZ,12320,76.26,0.00%,45.83
BRANDI ASHE,23749,76.26,0.00%,45.83
JANET CARLSON,25808,76.26,0.00%,45.83
MEAGAN PATEL,22625,76.26,0.00%,45.83
ROBERTO JIMENEZ,26841,76.26,0.00%,45.83
DONNA YUAN,29434,76.26,0.00%,45.83
RICARDO YUAN,16674,76.15,0.00%,47.66
CASSANDRA SUBRAM,16618,76.15,0.00%,47.66
DWAYNE SERRANO,16695,76.15,0.00%,47.66
KATELYN ROGERS,13479,75.97,0.00%,26.18
CHASE SANDBERG,21904,75.97,0.00%,26.18
JAIME FERRIER,23528,75.97,0.00%,26.18
RACHEL ALEXANDER,13699,75.97,0.00%,26.18
ISABELLA HENDERSON,21981,75.97,0.00%,26.18
LOGAN DAVIS,13445,75.97,0.00%,26.18
SYDNEY CAMPBELL,13465,75.97,0.00%,26.18
NOAH MARTIN,17657,75.97,0.00%,26.18
DANIELLE TORRES,22947,75.97,0.00%,26.18
LINDSAY KUMAR,15824,75.97,0.00%,26.18
HECTOR MUNOZ,14828,75.97,0.00%,26.18
ALEXANDRA JAMES,12822,75.97,0.00%,26.18
WALTER ALONSO,18138,75.97,0.00%,26.18
BRYCE WARD,13054,75.97,0.00%,26.18
ANGELA TORRES,12845,75.97,0.00%,26.18
TIMOTHY HALL,13476,75.97,0.00%,26.18
RICARDO JAI,14373,75.97,0.00%,26.18
ALAN ZHOU,16480,75.97,0.00%,26.18
LAUREN POWELL,19662,75.97,0.00%,26.18
MEGAN WILSON,12937,75.97,0.00%,26.18
ELIZABETH WILSON,11508,75.92,0.00%,48.08
BLAKE FLORES,11206,75.92,0.00%,48.08
PETER NARA,11770,75.92,0.00%,48.08
DANIELLE COX,11207,75.92,0.00%,48.08
MEGAN MARTIN,11737,75.92,0.00%,48.08
SEAN EVANS,11305,75.92,0.00%,48.08
GABRIELLE LOPEZ,11311,75.92,0.00%,48.08
ANTONIO POWELL,11638,75.92,0.00%,48.08
JAMES MARTIN,19870,75.9,0.00%,48.06
ROSS FERNANDEZ,11763,75.71,0.00%,46.48
REGINALD MORENO,16050,75.59,0.00%,47.87
SHEENA RAJE,15736,75.59,0.00%,47.87
DYLAN RODRIGUEZ,16611,75.53,0.00%,47.28
JESSE LOPEZ,27659,75.48,0.00%,25.87
STEPHANIE RUSSELL,20255,75.48,0.00%,25.87
RACHEL FLORES,22527,75.48,0.00%,25.87
EDWIN RAI,22424,75.48,0.00%,25.87
SHANNON LIN,26879,75.48,0.00%,25.87
EVELYN VANCE,24861,75.48,0.00%,25.87
SHANE KOVAR,12294,75.48,0.00%,25.87
ZOE COOPER,27751,75.48,0.00%,25.87
JAMIE ASHE,25300,75.48,0.00%,25.87
TAMARA ZHOU,24862,75.48,0.00%,25.87
BROOKE PETERSON,28055,75.48,0.00%,25.87
HAROLD KAPOOR,25772,75.48,0.00%,25.87
ALYSSA GONZALES,25792,75.48,0.00%,25.87
KRYSTAL ZIMMERMAN,17228,75.35,0.00%,33.41
BRENT MCDONALD,14068,75.35,0.00%,33.41
VIRGINIA PATEL,11366,75.35,0.00%,33.41
AIMEE GUO,17075,75.35,0.00%,33.41
ROY MARTINEZ,13969,75.35,0.00%,33.41
EUGENE LIANG,13972,75.35,0.00%,33.41
DANNY TRAVERS,12587,75.35,0.00%,33.41
BRANDY RAMAN,12247,75.35,0.00%,33.41
DAMIEN SHAN,11362,75.35,0.00%,33.41
OMAR HUANG,14232,75.35,0.00%,33.41
ANGELICA BARNES,15128,75.35,0.00%,33.41
NOAH HALL,15251,75.25,0.00%,47.1
JESUS DOMINGUEZ,17087,75.21,0.00%,47.07
HAILEY LOPEZ,15470,75.04,0.00%,33.22
KELLY ROSS,26076,75.04,0.00%,33.22
ZOE SANCHEZ,14396,75.04,0.00%,33.22
BLAKE DAVIS,17485,75.04,0.00%,33.22
JACKSON WASHINGTON,11978,74.98,0.00%,46.93
LATOYA SHEN,11884,74.98,0.00%,46.93
CAMERON HUGHES,12421,74.98,0.00%,46.93
STEPHANIE PARKER,13764,74.98,0.00%,46.93
ANA GRIFFIN,11960,74.98,0.00%,46.93
JONATHAN RUSSELL,18896,74.98,0.00%,46.93
MACKENZIE SANDERS,13703,74.98,0.00%,46.93
PHILLIP MALHOTRA,21977,74.98,0.00%,46.93
BONNIE SHEN,21405,74.98,0.00%,46.93
JUSTIN LEWIS,28303,74.98,0.00%,46.93
LEAH CHEN,16577,74.98,0.00%,46.93
MOLLY RANA,21554,74.98,0.00%,46.93
LISA WANG,17205,74.98,0.00%,46.93
CANDICE LU,21204,74.98,0.00%,46.93
ADAM HALL,13681,74.98,0.00%,46.93
CATHERINE MORRIS,11188,74.98,0.00%,46.93
MAURICE RAJI,20619,74.98,0.00%,46.93
STEFANIE WEBER,16578,74.98,0.00%,46.93
BRIANNA RICHARDSON,12415,74.98,0.00%,46.93
ALFREDO TORRES,27685,74.98,0.00%,46.93
LOGAN PARKER,12306,74.97,0.00%,46.92
WAYNE RAJE,21372,74.96,0.00%,46.91
KRISTY NAVARRO,19570,74.94,0.00%,46.91
ANNA GRIFFIN,11234,74.92,0.00%,47.46
CARLA GARCIA,14172,74.8,0.00%,45.9
REGINALD SANZ,17522,74.6,0.00%,44.23
EDDIE GILL,12715,74.54,0.00%,46.64
MELISSA MORGAN,20222,74.45,0.00%,46.6
ABIGAIL RAMIREZ,15859,74.14,0.00%,46.4
DAMIEN CHANDE,12659,73.97,0.00%,46.3
LATOYA ANAND,28347,73.96,0.00%,46.29
MONIQUE NAVARRO,15240,73.96,0.00%,46.29
BIRGIT SEIDEL,16621,73.86,0.00%,46.23
ARTURO GOEL,14549,73.63,0.00%,46.65
HAROLD RODRIGUEZ,21184,73.63,0.00%,46.65
KATELYN PEREZ,11656,73.63,0.00%,46.65
KIMBERLY COX,11636,73.63,0.00%,46.65
GABRIELLE COX,12019,73.63,0.00%,46.65
HANNAH PRICE,13168,73.63,0.00%,46.65
JEREMY BUTLER,11236,73.63,0.00%,46.65
TABITHA GUTIERREZ,21884,73.63,0.00%,46.65
EDWIN SUN,21170,73.63,0.00%,46.65
ROSA ZHAO,19672,73.63,0.00%,46.65
SEAN MORRIS,12428,73.63,0.00%,46.65
SHAWN RAJI,12407,73.63,0.00%,46.65
DIANE ALONSO,20630,73.63,0.00%,46.65
DEVON RAJI,21898,73.63,0.00%,46.65
THERESA HERNANDEZ,12955,73.63,0.00%,46.65
THOMAS KUMAR,12434,73.63,0.00%,46.65
GABRIELLE MORRIS,12148,73.63,0.00%,46.65
BAILEY SCOTT,12149,73.63,0.00%,46.65
CEDRIC SHEN,22209,73.63,0.00%,46.65
